			200.414	202.227	204.04	205.852	207.663	209.474	211.284	213.093	214.903	216.712	218.519	220.327	222.135	223.941	225.747	227.553	229.357	231.162	232.966	234.769	236.573	238.374	240.177	241.977	243.779	245.579	247.379	249.178	250.976	252.775	254.572	256.37	258.166	259.962	261.757	263.553	265.347	267.141	268.934	270.728	272.52	274.311	276.103	277.893	279.684	281.474	283.263	285.052	286.84	288.628	290.415	292.201	293.988	295.773	297.558	299.343	301.127	302.91	304.694	306.476	308.258	310.039	311.82	313.601	315.38	317.159	318.939	320.717	322.495	324.272	326.049	327.826	329.601	331.376	333.151	334.925	336.698	338.471	340.245	342.017	343.789	345.56	347.33	349.1	350.87	352.639	354.407	356.175	357.943	359.71	361.476	363.242	365.008	366.772	368.537	370.301	372.064	373.827	375.59	377.352	379.113	380.874	382.634	384.394	386.153	387.912	389.67	391.428	393.185	394.942	396.698	398.454	400.21	401.964	403.718	405.472	407.225	408.977	410.73	412.482	414.232	415.983	417.734	419.483	421.232	422.981	424.729	426.477	428.223	429.97	431.717	433.462	435.207	436.951	438.696	440.439	442.182	443.925	445.667	447.408	449.15	450.89	452.63	454.37	456.108	457.847	459.585	461.323	463.06	464.796	466.533	468.268	470.002	471.738	473.471	475.205	476.938	478.671	480.402	482.134	483.864	485.596	487.325	489.055	490.784	492.512	494.241	495.968	497.695	499.421	501.147	502.873	504.598	506.322	508.046	509.77	511.493	513.215	514.937	516.659	518.38	520.1	521.82	523.54	525.259	526.978	528.696	530.414	532.13	533.847	535.563	537.279	538.994	540.708	542.422	544.136	545.849	547.562	549.273	550.985	552.697	554.407	556.117	557.827	559.536	561.245	562.952	564.661	566.368	568.074	569.781	571.486	573.192	574.896	576.601	578.304	580.008	581.71	583.413	585.114	586.815	588.517	590.217	591.917	593.616	595.315	597.014	598.711	600.408	602.105	603.802	605.498	607.193	608.888	610.583	612.277	613.97	615.663	617.355	619.047	620.739	622.431	624.121	625.811	627.501	629.19	630.878	632.567	634.254	635.942	637.628	639.315	640.999	642.685	644.37	646.054	647.738	649.421	651.104	652.786	654.468	656.15	657.831	659.51	661.191	662.87	664.55	666.227	667.906	669.584	671.26	672.937	674.613	676.289	677.964	679.638	681.313	682.986	684.66	686.332	688.005	689.676	691.347	693.018	694.688	696.359	698.028	699.696	701.365	703.033	704.7	706.367	708.034	709.7	711.365	713.03	714.695	716.36	718.023	719.686	721.349	723.011	724.673	726.334	727.995	729.655	731.315	732.974	734.633	736.291	737.949	739.607	741.264	742.921	744.577	746.233	747.887	749.542	751.196	752.85	754.503	756.156	757.808	759.46	761.111	762.762	764.413	766.062	767.712	769.36	771.009	772.657	774.305	775.951	777.599	779.244	780.89	782.535	784.18	785.824	787.468	789.112	790.754	792.396	794.039	795.68	797.321	798.962	800.602	802.242	803.88	805.519	807.157	808.795	810.433	812.069	813.706	815.342	816.977	818.612	820.246	821.88	823.514	825.147	826.779	828.411	830.043	831.674	833.305	834.936	836.565	838.194	839.823	841.452	843.079	844.707	846.334	847.961	849.587	851.213	852.838	854.463	856.087	857.711	859.334	860.957	862.579	864.201	865.823	867.443	869.064	870.684	872.304	873.923	875.542	877.16	878.777	880.396	882.012	883.628	885.244	886.86	888.475	890.089	891.703	893.318	894.931	896.544	898.155	899.767	901.378	902.99	904.6	906.21	907.82	909.429	911.038	912.645	914.253	915.861	917.467	919.074	920.68	922.285	923.89	925.495	927.099	928.703	930.305	931.909	933.51	935.113	936.714	938.315	939.915	941.515	943.115	944.714	946.312	947.911	949.508	951.105	952.702	954.299	955.895	957.49	959.085	960.68	962.274	963.867	965.461	967.053	968.646	970.238	971.829	973.42	975.011	976.601	978.191	979.779	981.368	982.956	984.544	986.131	987.718	989.305	990.891	992.477	994.062	995.646	997.231	998.814	1000.4	1001.98	1003.56	1005.14	1006.73	1008.31	1009.89	1011.47	1013.05	1014.63	1016.21	1017.79	1019.36	1020.94	1022.52	1024.09	1025.67	1027.25	1028.82	1030.4	1031.97	1033.54	1035.12	1036.69	1038.26	1039.84	1041.41	1042.98	1044.55	1046.12	1047.69	1049.26	1050.83	1052.4	1053.97	1055.53	1057.1	1058.67	1060.23	1061.8	1063.37	1064.93	1066.5	1068.06	1069.62	1071.19	1072.75	1074.31	1075.87	1077.44	1079	1080.56	1082.12	1083.68	1085.24	1086.8	1088.35	1089.91	1091.47	1093.03	1094.58	1096.14	1097.7	1099.25	1100.81	1102.36	1103.92	1105.47	1107.02	1108.58	1110.13	1111.68	1113.23	1114.78	1116.33	1117.88	1119.43	1120.98	1122.53	1124.08	1125.63	1127.18	1128.72	1130.27	1131.82	1133.36	1134.91	1136.45	1138	1139.54	1141.08	1142.63	1144.17	1145.71	1147.25	1148.8	1150.34	1151.88	1153.42	1154.96	1156.5	1158.04	1159.57	1161.11	1162.65	1164.19	1165.72	1167.26	1168.8	1170.33	1171.87	1173.4	1174.94	1176.47	1178	1179.54	1181.07	1182.6	1184.13	1185.66	1187.19	1188.72	1190.25	1191.78	1193.31	1194.84	1196.37	1197.9	1199.42	1200.95	1202.48	1204	1205.53	1207.05	1208.58	1210.1	1211.63	1213.15	1214.67	1216.2	1217.72	1219.24	1220.76	1222.28	1223.8	1225.32	1226.84	1228.36	1229.88	1231.4	1232.92	1234.43	1235.95	1237.47	1238.98	1240.5	1242.02	1243.53	1245.05	1246.56	1248.07	1249.59	1251.1	1252.61	1254.12	1255.63	1257.15	1258.66	1260.17	1261.68	1263.19	1264.7	1266.2	1267.71	1269.22	1270.73	1272.23	1273.74	1275.25	1276.75	1278.26	1279.76	1281.27	1282.77	1284.27	1285.78	1287.28	1288.78	1290.28	1291.79	1293.29	1294.79	1296.29	1297.79	1299.29	1300.79	1302.28	1303.78	1305.28	1306.78	1308.28	1309.77	1311.27	1312.76	1314.26	1315.75	1317.25	1318.74	1320.24	1321.73	1323.22	1324.71	1326.21	1327.7	1329.19	1330.68	1332.17	1333.66	1335.15	1336.64	1338.13	1339.61	1341.1	1342.59	1344.07	1345.56	1347.05	1348.53	1350.02	1351.5	1352.99	1354.47	1355.96	1357.44	1358.92	1360.4	1361.89	1363.37	1364.85	1366.33	1367.81	1369.29	1370.77	1372.25	1373.73	1375.2	1376.68	1378.16	1379.64	1381.11	1382.59	1384.07	1385.54	1387.02	1388.49	1389.96	1391.44	1392.91	1394.38	1395.86	1397.33	1398.8	1400.27	1401.74	1403.21	1404.68	1406.15	1407.62	1409.09	1410.56	1412.03	1413.49	1414.96	1416.43	1417.9	1419.36	1420.83	1422.29	1423.76	1425.22	1426.69	1428.15	1429.61	1431.07	1432.54	1434	1435.46	1436.92	1438.38	1439.84	1441.3	1442.76	1444.22	1445.68	1447.14	1448.59	1450.05	1451.51	1452.97	1454.42	1455.88	1457.33	1458.79	1460.24	1461.7	1463.15	1464.6	1466.06	1467.51	1468.96	1470.41	1471.87	1473.32	1474.77	1476.22	1477.67	1479.12	1480.57	1482.01	1483.46	1484.91	1486.36	1487.8	1489.25	1490.7	1492.14	1493.59	1495.03	1496.48	1497.92	1499.37	1500.81	1502.25	1503.69	1505.14	1506.58	1508.02	1509.46	1510.9	1512.34	1513.78	1515.22	1516.66	1518.1	1519.54	1520.98	1522.41	1523.85	1525.29	1526.72	1528.16	1529.59	1531.03	1532.46	1533.9	1535.33	1536.77	1538.2	1539.63	1541.06	1542.49	1543.93	1545.36	1546.79	1548.22	1549.65	1551.08	1552.51	1553.94	1555.36	1556.79	1558.22	1559.65	1561.07	1562.5	1563.92	1565.35	1566.78	1568.2	1569.63	1571.05	1572.47	1573.9	1575.32	1576.74	1578.16	1579.59	1581.01	1582.43	1583.85	1585.27	1586.69	1588.11	1589.52	1590.94	1592.36	1593.78	1595.2	1596.61	1598.03	1599.45	1600.86	1602.28	1603.69	1605.11	1606.52	1607.94	1609.35	1610.76	1612.17	1613.59	1615	1616.41	1617.82	1619.23	1620.64	1622.05	1623.46	1624.87	1626.28	1627.69	1629.1	1630.5	1631.91	1633.32	1634.72	1636.13	1637.54	1638.94	1640.35	1641.75	1643.15	1644.56	1645.96	1647.36	1648.77	1650.17	1651.57	1652.97	1654.37	1655.77	1657.17	1658.57	1659.97	1661.37	1662.77	1664.17	1665.57	1666.97	1668.36	1669.76	1671.16	1672.55	1673.95	1675.34	1676.74	1678.13	1679.53	1680.92	1682.31	1683.71	1685.1	1686.49	1687.88	1689.27	1690.67	1692.06	1693.45	1694.84	1696.23	1697.62	1699	1700.39	1701.78	1703.17	1704.56	1705.94	1707.33	1708.71	1710.1	1711.49	1712.87	1714.26	1715.64	1717.02	1718.41	1719.79	1721.17	1722.56	1723.94	1725.32	1726.7	1728.08	1729.46	1730.84	1732.22	1733.6	1734.98	1736.36	1737.74	1739.11	1740.49	1741.87	1743.24	1744.62	1746	1747.37	1748.75	1750.12	1751.5	1752.87	1754.24	1755.62	1756.99	1758.36	1759.74	1761.11	1762.48	1763.85	1765.22	1766.59	1767.96	1769.33	1770.7	1772.07	1773.44	1774.8	1776.17	1777.54	1778.91	1780.27	1781.64	1783	1784.37	1785.73	1787.1	1788.46	1789.83	1791.19	1792.55	1793.92	1795.28	1796.64	1798	1799.36	1800.73	1802.09	1803.45	1804.81	1806.17	1807.52	1808.88	1810.24	1811.6	1812.96	1814.31	1815.67	1817.03	1818.38	1819.74	1821.1	1822.45	1823.81	1825.16	1826.51	1827.87	1829.22	1830.57	1831.92	1833.28	1834.63	1835.98	1837.33	1838.68	1840.03	1841.38	1842.73	1844.08	1845.43	1846.78	1848.13	1849.47	1850.82	1852.17	1853.51	1854.86	1856.21	1857.55	1858.9	1860.24	1861.59	1862.93	1864.27	1865.62	1866.96	1868.3	1869.64	1870.99	1872.33	1873.67	1875.01	1876.35	1877.69	1879.03	1880.37	1881.71	1883.04	1884.38	1885.72	1887.06	1888.4	1889.73	1891.07	1892.4	1893.74	1895.08	1896.41	1897.74	1899.08	1900.41	1901.75	1903.08	1904.41	1905.74	1907.08	1908.41	1909.74	1911.07	1912.4	1913.73	1915.06	1916.39	1917.72	1919.05	1920.38	1921.7	1923.03	1924.36	1925.68	1927.01	1928.34	1929.66	1930.99	1932.31	1933.64	1934.96	1936.29	1937.61	1938.93	1940.26	1941.58	1942.9	1944.22	1945.55	1946.87	1948.19	1949.51	1950.83	1952.15	1953.47	1954.79	1956.1	1957.42	1958.74	1960.06	1961.37	1962.69	1964.01	1965.32	1966.64	1967.96	1969.27	1970.59	1971.9	1973.21	1974.53	1975.84	1977.15	1978.47	1979.78	1981.09	1982.4	1983.71	1985.02	1986.33	1987.64	1988.95	1990.26	1991.57	1992.88	1994.19	1995.5	1996.8	1998.11	1999.42	2000.72	2002.03	2003.34	2004.64	2005.95	2007.25	2008.56	2009.86	2011.16	2012.47	2013.77	2015.07	2016.38	2017.68	2018.98	2020.28	2021.58	2022.88	2024.18	2025.48	2026.78	2028.08	2029.38	2030.68	2031.98	2033.27	2034.57	2035.87	2037.17	2038.46	2039.76	2041.05	2042.35	2043.64	2044.94	2046.23	2047.53	2048.82	2050.11	2051.41	2052.7	2053.99	2055.28	2056.57	2057.86	2059.15	2060.45	2061.74	2063.02	2064.31	2065.6	2066.89	2068.18	2069.47	2070.76	2072.04	2073.33	2074.62	2075.9	2077.19	2078.47	2079.76	2081.04	2082.33	2083.61	2084.9	2086.18	2087.46	2088.75	2090.03	2091.31	2092.59	2093.87	2095.15	2096.43	2097.71	2098.99	2100.27	2101.55	2102.83	2104.11	2105.39	2106.67	2107.94	2109.22	2110.5	2111.78	2113.05	2114.33	2115.6	2116.88	2118.15	2119.43	2120.7	2121.98	2123.25	2124.52	2125.79	2127.07	2128.34	2129.61	2130.88	2132.15	2133.42	2134.69	2135.96	2137.23	2138.5	2139.77	2141.04	2142.31	2143.58	2144.84	2146.11	2147.38	2148.65	2149.91	2151.18	2152.44	2153.71	2154.97	2156.24	2157.5	2158.77	2160.03	2161.29	2162.55	2163.82	2165.08	2166.34	2167.6	2168.86	2170.13	2171.39	2172.65	2173.91	2175.16	2176.42	2177.68	2178.94	2180.2	2181.46	2182.71	2183.97	2185.23	2186.48	2187.74	2189	2190.25	2191.51	2192.76	2194.02	2195.27	2196.52	2197.78	2199.03	2200.28	2201.54	2202.79	2204.04	2205.29	2206.54	2207.79	2209.04	2210.29	2211.54	2212.79	2214.04	2215.29	2216.54	2217.78	2219.03	2220.28	2221.53	2222.77	2224.02	2225.27	2226.51	2227.76	2229	2230.25	2231.49	2232.74	2233.98	2235.22	2236.47	2237.71	2238.95	2240.19	2241.43	2242.67	2243.92	2245.16	2246.4	2247.64	2248.88	2250.12	2251.35	2252.59	2253.83	2255.07	2256.31	2257.54	2258.78	2260.02	2261.25	2262.49	2263.73	2264.96	2266.2	2267.43	2268.67	2269.9	2271.13	2272.37	2273.6	2274.83	2276.06	2277.3	2278.53	2279.76	2280.99	2282.22	2283.45	2284.68	2285.91	2287.14	2288.37	2289.6	2290.83	2292.05	2293.28	2294.51	2295.74	2296.96	2298.19	2299.42	2300.64	2301.87	2303.09	2304.32	2305.54	2306.77	2307.99	2309.21	2310.44	2311.66	2312.88	2314.1	2315.33	2316.55	2317.77	2318.99	2320.21	2321.43	2322.65	2323.87	2325.09	2326.31	2327.53	2328.75	2329.96	2331.18	2332.4	2333.61	2334.83	2336.05	2337.26	2338.48	2339.7	2340.91	2342.12	2343.34	2344.55	2345.77	2346.98	2348.19	2349.41	2350.62	2351.83	2353.04	2354.25	2355.47	2356.68	2357.89	2359.1	2360.31	2361.52	2362.73	2363.93	2365.14	2366.35	2367.56	2368.77	2369.97	2371.18	2372.39	2373.59	2374.8	2376.01	2377.21	2378.42	2379.62	2380.82	2382.03	2383.23	2384.44	2385.64	2386.84	2388.04	2389.25	2390.45	2391.65	2392.85	2394.05	2395.25	2396.45	2397.65	2398.85
-20	-200	-800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-20	-200	-711.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
